Unnamed: 0,QUANTIDADE,SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 20%,PMC 0%,PMC 12%,PMC 17%,PMC 17% ALC,"PMC 17,5%","PMC 17,5% ALC",PMC 18%,PMC 18% ALC,PMC 20%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),COMERCIALIZAÇÃO 2020,TARJA,Concentração,Volumes,Unidades,Medida
1181,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500120080037107,1516700240032,7898361886035,    -     ,    -     ,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"2G + 0,25G PO SOL INJ IV CT 10 FA VD TRANS",J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Genérico,Regulado,"567,47","567,47","644,85","683,70","683,70","687,84","687,84","692,04","692,04","709,34",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,"2G + 0,25G ",CT,10,
1182,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500114120017506,1516700240075,7898361886073,    -     ,    -     ,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"4G + 0,5G PO SOL INJ IV CT 10 FA VD TRANS",J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Genérico,Regulado,"947,06","947,06","1076,20","1141,04","1141,04","1147,95","1147,95","1154,95","1154,95","1183,83",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,"4G + 0,5G ",CT,10,
1183,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,11.643.096/0001-22,MYLAN LABORATORIOS LTDA,541512060002716,1883000020043,7898560660559,    -     ,    -     ,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,4 G + 500 MG PO SOL INJ IV CT 10 FA VD TRANS X 50 ML,J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Genérico,Regulado,"789,35","789,35","896,99","951,02","951,02","956,79","956,79","962,62","962,62","986,69",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),4 G + 500 MG ,CT,10,50 ML
1187,1,SULFATO DE POLIMIXINA B,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508020001158119,1004309180021,7891317421335,    -     ,    -     ,SULFATO DE POLIMIXINA B,500.000 UI PÓ LIOF P/ SOL INJ CT 5 FA VD TRANS,J1X2 - POLIMIXINAS,Genérico,Regulado,"391,09","391,09","444,42","471,19","471,19","474,05","474,05","476,94","476,94","488,86",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),500.000 UI ,CT,5,
1188,1,SULFATO DE POLIMIXINA B,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508019110128107,1004309180031,7891317470371,    -     ,    -     ,SULFATO DE POLIMIXINA B,500.000 UI PÓ LIOF P/ SOL INJ CT 10 FA VD TRANS,J1X2 - POLIMIXINAS,Genérico,Regulado,"527,17","527,17","599,06","635,14","635,14","638,99","638,99","642,89","642,89","658,96",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),500.000 UI ,CT,10,
1189,1,SULFATO DE POLIMIXINA B,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508021100143206,1004309180048,7891317470449,    -     ,    -     ,SULFATO DE POLIMIXINA B,500.000 UI PÓ LIOF P/ SOL INJ CT 20 FA VD TRANS,J1X2 - POLIMIXINAS,Genérico,Regulado,"1054,32","1054,32","1198,09","1270,26","1270,26","1277,96","1277,96","1285,76","1285,76","1317,90",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),500.000 UI ,CT,20,
1190,1,SULFATO DE POLIMIXINA B,33.036.815/0001-80,QUIMICA HALLER LTDA,529614060000303,1020100540023,7898071220938,    -     ,    -     ,POLIXIL B,500.000 UI PO LIOF CT 25 FA VD TRANS  ,J1X2 - POLIMIXINAS,Similar,Regulado,"1874,17","1874,17","2129,74","2258,04","2258,04","2271,72","2271,72","2285,57","2285,57","2342,71",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500.000 UI ,CT,25,
1191,1,SULFATO DE POLIMIXINA B,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533021100076104,1049714710022,7896006216759,    -     ,    -     ,POLYCID,500.000 UI PO LIOF SOL INJ IM/IT/IV CT 5 FA VD TRANS,J1X2 - POLIMIXINAS,Similar,Regulado,"364,92","364,92","414,68","439,66","439,66","442,33","442,33","445,02","445,02","456,15",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),500.000 UI ,CT,5,
1192,1,SULFATO DE POLIMIXINA B,38.909.503/0001-57,OPEM REPRESENTAÇÃO IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA,535415070001404,1274800110015,7898905267269,    -     ,    -     ,BEDFORDPOLY - B,500.000 UI PO LIOF SOL INJ IM/IT/IV CT FA VD TRANS,J1X2 - POLIMIXINAS,Similar,Regulado,"81,10","81,10","92,16","97,71","97,71","98,30","98,30","98,90","98,90","101,38",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),500.000 UI ,,,
1193,1,SULFATO DE POLIMIXINA B,38.909.503/0001-57,OPEM REPRESENTAÇÃO IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA,535415070001304,1274800110023,2298905267276,    -     ,    -     ,BEDFORDPOLY - B,500.000 UI PO LIOF SOL INJ IM/IT/IV CT 10 FA VD TRANS,J1X2 - POLIMIXINAS,Similar,Regulado,"811,03","811,03","921,63","977,14","977,14","983,07","983,07","989,06","989,06","1013,79",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),500.000 UI ,CT,10,
1198,1,SULFATO DE POLIMIXINA B,38.909.503/0001-57,OPEM REPRESENTAÇÃO IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA,535419010002403,1274800270012,7898905267702,    -     ,    -     ,POLYTEK-B,500.000 UI PÓ LIOF SOL INJ CT FA VD TRANS,J1X2 - POLIMIXINAS,Similar,Regulado,"80,37","80,37","91,33","96,83","96,83","97,42","97,42","98,01","98,01","100,46",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500.000 UI ,,,
1199,1,SULFATO DE POLIMIXINA B,38.909.503/0001-57,OPEM REPRESENTAÇÃO IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA,535419040002506,1274800330023,7898905268143,    -     ,    -     ,SULFATO DE POLIMIXINA B,500.000 UI PO LIOF SOL INJ CT 10 FA VD TRANS,J1X2 - POLIMIXINAS,Genérico,Regulado,"493,65","493,65","560,97","594,76","594,76","598,36","598,36","602,01","602,01","617,06",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500.000 UI ,CT,10,
1200,1,SULFATO DE POLIMIXINA B,05.439.635/0001-03,ANTIBIÓTICOS DO BRASIL LTDA,501321100030806,1556200620013,7898564761412,    -     ,    -     ,SULFATO DE POLIMIXINA B,500.000 UI PO LIOF SOL INJ IV/IM/IT CT FA VD TRANS,J1X2 - POLIMIXINAS,Genérico,Regulado,"52,72","52,72","59,91","63,52","63,52","63,90","63,90","64,29","64,29","65,90",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),500.000 UI ,,,
1201,1,SULFATO DE POLIMIXINA B,05.439.635/0001-03,ANTIBIÓTICOS DO BRASIL LTDA,501321110030906,1556200620021,7898564761436,    -     ,    -     ,SULFATO DE POLIMIXINA B,500.000 UI PO LIOF SOL INJ IV/IM/IT CT 5 FA VD TRANS,J1X2 - POLIMIXINAS,Genérico,Regulado,"263,57","263,57","299,51","317,55","317,55","319,48","319,48","321,43","321,43","329,46",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),500.000 UI ,CT,5,
1202,1,SULFATO DE POLIMIXINA B,05.439.635/0001-03,ANTIBIÓTICOS DO BRASIL LTDA,501321110031006,1556200620031,7898564761429,    -     ,    -     ,SULFATO DE POLIMIXINA B,500.000 UI PO LIOF SOL INJ IV/IM/IT CT 10 FA VD TRANS,J1X2 - POLIMIXINAS,Genérico,Regulado,"527,14","527,14","599,02","635,11","635,11","638,96","638,96","642,85","642,85","658,93",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),500.000 UI ,CT,10,
1203,1,SULFATO DE POLIMIXINA B,11.643.096/0001-22,MYLAN LABORATORIOS LTDA,541520110018207,1883000260011,7898560663468,    -     ,    -     ,POLIXIL B,500.000 UI PO LIOF INJ CT FA VD TRANS,J1X2 - POLIMIXINAS,Similar,Regulado,"78,21","78,21","88,88","94,23","94,23","94,80","94,80","95,38","95,38","97,76",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500.000 UI ,,,
1204,1,SULFATO DE POLIMIXINA B,11.643.096/0001-22,MYLAN LABORATORIOS LTDA,541517120005217,1883000260028,7898560663475,    -     ,    -     ,POLIXIL B,500.000 UI PO LIOF INJ CT 25 FA VD TRANS  ,J1X2 - POLIMIXINAS,Similar,Regulado,"1955,32","1955,32","2221,96","2355,81","2355,81","2370,08","2370,08","2384,54","2384,54","2444,15",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),500.000 UI ,CT,25,
1205,1,SULFATO DE POLIMIXINA B,11.643.096/0001-22,MYLAN LABORATORIOS LTDA,541520110018307,1883000260036,7898560664397,    -     ,    -     ,POLIXIL B,500.000 UI PO LIOF INJ CT 10 FA VD TRANS,J1X2 - POLIMIXINAS,Similar,Regulado,"782,13","782,13","888,78","942,33","942,33","948,04","948,04","953,82","953,82","977,66",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),500.000 UI ,CT,10,
1206,1,PROPOFOL,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504421070068003,1163700460047,7896014682003,7896014682010,    -     ,PROFOLEN,10 MG/ML EMU INJ/INFUS IV CT 5 AMP VD TRANS X 20  ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"105,70","105,70","120,11","127,35","127,35","128,12","128,12","128,90","128,90","132,13",,,,,,,,,,Sim,Não,Não,Não,(7),Positiva,Não,Tarja Vermelha (*),10 MG/ML ,CT,5,20  ML
1207,1,PROPOFOL,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504421070068103,1163700460055,7896014682010,    -     ,    -     ,PROFOLEN,10 MG/ML EMU INJ/INFUS IV CT 50  AMP VD TRANS X 20  ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"1056,97","1056,97","1201,10","1273,46","1273,46","1281,18","1281,18","1288,99","1288,99","1321,21",,,,,,,,,,Sim,Não,Não,Não,(7),Positiva,Não,Tarja Vermelha (*),10 MG/ML ,CT,50,20  ML
1208,1,PROPOFOL,49.324.221/0001-04,FRESENIUS KABI BRASIL LTDA,509518120033406,1004101600011,7899498607937,    -     ,    -     ,PROPOFOL,10 MG/ML EMU INJ CX 5 AMP VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"105,67","105,67","120,08","127,31","127,31","128,08","128,08","128,87","128,87","132,09",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),10 MG/ML ,CX,5,20 ML
1209,1,PROPOFOL,49.324.221/0001-04,FRESENIUS KABI BRASIL LTDA,509520110027907,1004101600044,7899498607944,    -     ,    -     ,PROPOFOL,10 MG/ML EMU INJ CX  10 FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"242,40","242,40","275,45","292,05","292,05","293,82","293,82","295,61","295,61","303,00",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),10 MG/ML ,,10,20 ML
1214,1,PROPOFOL,31.673.254/0001-02,LABORATÓRIOS B. BRAUN S/A,520906102150412,1008501330020,4030539062190,    -     ,    -     ,LIPURO,10 MG/ML EMU INJ/DIL INFUS IV CX 5 AMP VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"204,28","204,28","232,14","246,12","246,12","247,61","247,61","249,12","249,12","255,35",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),10 MG/ML ,CX,5,20 ML
1218,1,PROPOFOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506713105152411,1029801340083,7896676411157,    -     ,    -     ,PROPOVAN,10 MG/ML EMU INJ CX 5 FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"215,53","215,53","244,92","259,67","259,67","261,25","261,25","262,84","262,84","269,41",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),10 MG/ML ,CX,5,20 ML
1220,1,PROPOFOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506715090059203,1029801340121,7896676425956,    -     ,    -     ,PROPOVAN,10 MG/ML EMU INJ CX 10 FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"372,94","372,94","423,80","449,33","449,33","452,05","452,05","454,80","454,80","466,18",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),10 MG/ML ,CX,10,20 ML
1221,1,PROPOFOL,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520721050113506,1037007540013,7896112105312,    -     ,    -     ,PROPOFOL,10 MG/ML EMU INJ/INFUS IV CT 5 FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"141,38","141,38","160,66","170,34","170,34","171,37","171,37","172,41","172,41","176,73",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10 MG/ML ,CT,5,20 ML
1224,1,PROPOFOL,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533021090075317,1049714490049,8907730005720,    -     ,    -     ,PROVIVE,10MG/ML EMU INJ CT 5 FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"176,15","176,15","200,17","212,23","212,23","213,52","213,52","214,82","214,82","220,19",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10MG/ML ,CT,5,20 ML
1228,1,PROPOFOL,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504417060063306,1163701440015,7896014682065,    -     ,    -     ,PROPOFOL,10 MG/ML EMU INJ/INFUS IV CT 5 AMP VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"105,70","105,70","120,11","127,35","127,35","128,12","128,12","128,90","128,90","132,13",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),10 MG/ML ,CT,5,20 ML
1229,1,PROPOFOL,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504417060063406,1163701440023,7896014682072,    -     ,    -     ,PROPOFOL,10 MG/ML EMU INJ/INFUS IV CT 50  AMP VD TRANS X 20  ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"1056,94","1056,94","1201,07","1273,42","1273,42","1281,14","1281,14","1288,95","1288,95","1321,18",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10 MG/ML ,CT,50,20  ML
1230,1,PROPOFOL,13.863.381/0001-84,MIDFARMA PRODUTOS FARMACEUTICOS LTDA,569518040000014,1370400010017,7898651660086,    -     ,    -     ,PROPOTIL,10 MG/ML EMU INJ CT 5 AMP VD TRANS X 20 ML ,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"114,58","128,33","148,30","158,58","138,05","159,69","138,89","160,81","139,73","165,47",,,,,,,,,,Sim,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha,10 MG/ML ,CT,5,20 ML
1231,1,PROPOFOL,02.433.631/0001-20,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,505618040043417,1376401550014,7895858016845,    -     ,    -     ,DIPRIVAN,10 MG/ML EMU INJ CT 5 AMP VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Novo,Regulado,"162,61","162,61","184,78","195,92","195,92","197,10","197,10","198,30","198,30","203,26",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,10 MG/ML ,CT,5,20 ML
1236,1,PROPOFOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569921040001904,1650700100016,7908101200189,    -     ,    -     ,OPONAP®,10 MG/ML EMU INJ/DIL INFUS IV CT FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"28,42","28,42","32,30","34,24","34,24","34,45","34,45","34,66","34,66","35,53",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10 MG/ML ,,,20 ML
1237,1,PROPOFOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569921040002004,1650700100024,7908101200172,    -     ,    -     ,OPONAP®,10 MG/ML EMU INJ/DIL INFUS IV CT 5  FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"142,10","142,10","161,48","171,20","171,20","172,24","172,24","173,29","173,29","177,63",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10 MG/ML ,CT,5,20 ML
1238,1,PROPOFOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569921040002104,1650700100032,7908101200165,    -     ,    -     ,OPONAP®,10 MG/ML EMU INJ/DIL INFUS IV CT 10 FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"284,20","284,20","322,95","342,41","342,41","344,48","344,48","346,59","346,59","355,25",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10 MG/ML ,CT,10,20 ML
1239,1,PROPOFOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569921040002206,1650700110011,7908101200257,    -     ,    -     ,PROPOFOL,10 MG/ML EMU INJ/DIL INFUS IV CT FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"19,80","19,80","22,50","23,86","23,86","24,00","24,00","24,15","24,15","24,75",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10 MG/ML ,,,20 ML
1240,1,PROPOFOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569921040002306,1650700110021,7908101200264,    -     ,    -     ,PROPOFOL,10 MG/ML EMU INJ/DIL INFUS IV CT 5  FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"98,98","98,98","112,48","119,25","119,25","119,98","119,98","120,71","120,71","123,73",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10 MG/ML ,CT,5,20 ML
1241,1,PROPOFOL,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569921040002406,1650700110038,7908101200271,    -     ,    -     ,PROPOFOL,10 MG/ML EMU INJ/DIL INFUS IV CT 10 FA VD TRANS X 20 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"197,95","197,95","224,94","238,49","238,49","239,94","239,94","241,40","241,40","247,44",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),10 MG/ML ,CT,10,20 ML
1242,1,CLORIDRATO DE RANITIDINA,49.324.221/0001-04,FRESENIUS KABI BRASIL LTDA,509521070033417,1004102000024,7899498608941,    -     ,    -     ,CLORIDRATO DE RANITIDINA,25 MG/ML SOL INJ CX 50 AMP VD AMB X 2 ML,A2B1 - ANTAGONISTAS RECEPTORES H2,Genérico,Regulado,"82,09","82,09","93,28","98,90","98,90","99,50","99,50","100,11","100,11","102,61",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),25 MG/ML ,CX,50,2 ML
1252,1,CLORIDRATO DE RANITIDINA,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520707505158115,1037003850069,7896112126607,    -     ,    -     ,CLORIDRATO DE RANITIDINA,25 MG/ML SOL INJ CT 120 AMP VD AMB X 2 ML,A2B1 - ANTAGONISTAS RECEPTORES H2,Genérico,Regulado,"201,04","201,04","228,45","242,22","242,22","243,68","243,68","245,17","245,17","251,30",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,25 MG/ML ,CT,120,2 ML
1259,1,CLORIDRATO DE RANITIDINA,17.174.657/0001-78,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,511802501157110,1038700440014,7898122911884,    -     ,    -     ,CLORIDRATO DE RANITIDINA,25 MG/ML SOL INJ CX 100 AMP VD INC X 2 ML (EMB HOSP),A2B1 - ANTAGONISTAS RECEPTORES H2,Genérico,Regulado,"87,18","87,18","99,07","105,04","105,04","105,67","105,67","106,32","106,32","108,98",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,25 MG/ML ,CX,100,2 ML
1262,1,CLORIDRATO DE RANITIDINA,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533002902158117,1049712040011,7896006238515,    -     ,    -     ,CLORIDRATO DE RANITIDINA,25 MG/ML SOL INJ CX 50 AMP VD AMB X 2 ML,A2B1 - ANTAGONISTAS RECEPTORES H2,Genérico,Regulado,"68,16","68,16","77,45","82,12","82,12","82,62","82,62","83,12","83,12","85,20",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,25 MG/ML ,CX,50,2 ML
1281,1,CLORIDRATO DE RANITIDINA,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508302601152112,1108500250038,7898166040700,    -     ,    -     ,CLORIDRATO DE RANITIDINA,25 MG/ML SOL INJ CX 100 AMP VD AMB X 2 ML ,A2B1 - ANTAGONISTAS RECEPTORES H2,Genérico,Regulado,"151,08","151,08","171,68","182,02","182,02","183,13","183,13","184,24","184,24","188,85",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,25 MG/ML ,CX,100,2 ML
1282,1,CLORIDRATO DE RANITIDINA,19.570.720/0001-10,HIPOLABOR FARMACEUTICA LTDA,511609002152118,1134301400020,7898123905820,    -     ,    -     ,CLORIDRATO DE RANITIDINA,25 MG/ML SOL INJ CX 100 AMP VD AMB X 2 ML ,A2B1 - ANTAGONISTAS RECEPTORES H2,Genérico,Regulado,"166,91","166,91","189,67","201,10","201,10","202,32","202,32","203,55","203,55","208,64",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,25 MG/ML ,CX,100,2 ML
1290,1,CLORIDRATO DE RANITIDINA,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030022806,1410700800032,7898216364893,    -     ,    -     ,CLORIDRATO DE RANITIDINA,25 MG/ML SOL INJ CX 50 AMP VD AMB X 2 ML,A2B1 - ANTAGONISTAS RECEPTORES H2,Genérico,Regulado,"57,27","57,27","65,08","69,00","69,00","69,42","69,42","69,84","69,84","71,59",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),25 MG/ML ,CX,50,2 ML
1334,1,SEVOFLURANO,33.258.401/0001-03,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,513405703175111,1006302210037,7897406113051,    -     ,    -     ,SEVOFLURANO,1 ML/ML SOL INAL CT FR VD AMB X 250 ML (REST HOSP) ,N1A1 - ANESTÉSICOS GERAIS INALANTES,Genérico,Regulado,"928,60","928,60","1055,23","1118,79","1118,79","1125,58","1125,58","1132,44","1132,44","1160,75",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,1 ML/ML ,,,250 ML
1335,1,SEVOFLURANO,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506713502178415,1029801480012,7896676408324,    -     ,    -     ,SEVOCRIS,1 ML/ML SOL INAL CT FR VD AMB X 250 ML,N1A1 - ANESTÉSICOS GERAIS INALANTES,Similar,Regulado,"1269,15","1269,15","1442,22","1529,10","1529,10","1538,36","1538,36","1547,74","1547,74","1586,44",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,1 ML/ML ,,,250 ML
1337,1,SEVOFLURANO,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533018110068206,1049714140013,7896006209980,    -     ,    -     ,SEVOFLURANO,1ML/ML LIQ INAL NAS CT FR VD AMB X 250ML,N1A1 - ANESTÉSICOS GERAIS INALANTES,Genérico,Regulado,"993,22","993,22","1128,66","1196,65","1196,65","1203,90","1203,90","1211,24","1211,24","1241,53",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),1ML/ML ,,,250ML
1339,1,SEVOFLURANO,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533018090067604,1049714200016,7896006210030,    -     ,    -     ,VOFLUR,1ML/ML LIQ INAL NAS CT FR VD AMB X 250ML,N1A1 - ANESTÉSICOS GERAIS INALANTES,Similar,Regulado,"1357,50","1357,50","1542,61","1635,54","1635,54","1645,45","1645,45","1655,49","1655,49","1696,88",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),1ML/ML ,,,250ML
1341,1,SEVOFLURANO,49.351.786/0002-61,BAXTER HOSPITALAR LTDA,503207102178415,1068301770020,7898473021072,    -     ,    -     ,SEVONESS,LIQ INAL CX 6 FR AL X 250 ML (PORT 344/98 C1 REST HOSP) ,N1A1 - ANESTÉSICOS GERAIS INALANTES,Similar,Regulado,"9160,86","9160,86","10410,07","11037,18","11037,18","11104,07","11104,07","11171,78","11171,78","11451,08",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),,,,
